ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density,64,FUJITA,SGD,0.0001,100,5,0.4431988041853513,0.1493840865566751,0.2299604178833301,0.180040370130353,0.20649136995988088,0.5245942505658445,0.8538863976083707,1.297202923990294,0.8019431988041853,0.04779564809643333,0.044984586146867955,0.10856486158224019,0,0,0,0,"[[161, 224, 0, 0, 0], [376, 1025, 0, 0, 0], [113, 360, 0, 0, 0], [46, 201, 0, 0, 0], [49, 121, 0, 0, 0]]",0.05035558902408743,1,val_qwk,5.606378555297852,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,SGD,0.001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,1.1232027663826183,0.844170403587444,0.0,0.0,,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.0,1,val_qwk,2.9795656204223633,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,SGD,0.001,100,5,0.47197309417040356,0.13778830719990745,0.20328003188816895,0.16212190356385328,0.18386845505533533,0.49900845730967003,0.7840059790732437,1.2090837059822404,0.8228699551569507,0.028359236298753365,0.00896936660865022,0.05556991528070524,0,0,0,0,"[[61, 324, 0, 0, 0], [199, 1202, 0, 0, 0], [57, 416, 0, 0, 0], [30, 217, 0, 0, 0], [11, 159, 0, 0, 0]]",0.03164044928574883,1,val_qwk,3.968508720397949,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,SGD,0.001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,1.1232027663826183,0.844170403587444,0.0,0.0,,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.0,1,val_qwk,5.723649501800537,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,RMSprop,0.0001,100,5,0.5138266068759342,0.4765477283304622,0.4069132474402678,0.4091724851599311,0.40299419201762987,0.6387060239529551,0.6165919282511211,0.9792312655598396,0.9017189835575485,0.47123681598843825,0.37284670836136213,0.47226776026087863,0,0,0,0,"[[258, 98, 23, 1, 5], [114, 844, 418, 21, 4], [15, 217, 222, 18, 1], [8, 93, 139, 4, 3], [18, 27, 47, 31, 47]]",0.5234795049368282,30,val_qwk,9.851327419281006,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,RMSprop,0.0001,100,5,0.5384902840059791,0.5244889566331159,0.4418087174554658,0.4586160995752886,0.4448181573519595,0.6508469213547898,0.5736173393124065,0.9268862317979278,0.9136771300448431,0.5366104976395631,0.41725780361778364,0.5198668961350367,0,0,0,0,"[[265, 104, 9, 5, 2], [91, 896, 389, 17, 8], [10, 248, 194, 16, 5], [4, 91, 129, 19, 4], [11, 26, 43, 23, 67]]",0.5722420572085256,37,val_qwk,13.578168153762817,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,RMSprop,0.0001,100,5,0.5392376681614349,0.5214635681207762,0.4516085809250535,0.46047724689217573,0.4508768460905116,0.6585111490552671,0.5762331838565022,0.9367118011988702,0.914050822122571,0.5351493973678791,0.4255515350767288,0.5230890463284362,0,0,0,0,"[[293, 71, 15, 4, 2], [106, 859, 404, 26, 6], [8, 236, 209, 17, 3], [9, 79, 130, 22, 7], [13, 30, 35, 32, 60]]",0.5922501163706348,47,val_qwk,23.49786067008972,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,RMSprop,0.001,100,5,0.5493273542600897,0.5066765937199081,0.4468300415993589,0.4532000181471593,0.4459111263756232,0.6614974092797615,0.5840807174887892,0.968294078789823,0.9009715994020927,0.5097440975066923,0.41796895547211765,0.5222933019161924,0,0,0,0,"[[302, 63, 17, 1, 2], [126, 908, 323, 38, 6], [12, 247, 180, 28, 6], [6, 85, 122, 27, 7], [22, 31, 39, 25, 53]]",0.5672824444358336,31,val_qwk,9.092567443847656,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,RMSprop,0.001,100,5,0.5575485799701047,0.5423200952501335,0.44176547998701715,0.4579790207784118,0.4442238806812808,0.6610294367875907,0.570627802690583,0.955864598175308,0.906203288490284,0.49599698283153504,0.41003263822735414,0.49960254859833353,0,0,0,0,"[[279, 86, 15, 3, 2], [83, 951, 349, 15, 3], [11, 256, 187, 15, 4], [6, 96, 125, 17, 3], [22, 32, 42, 16, 58]]",0.5497576250796121,11,val_qwk,7.1073079109191895,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,RMSprop,0.001,100,5,0.569880418535127,0.4856418578449814,0.4347597629186729,0.4454850963534266,0.4371800148772678,0.6623191737212155,0.5758594917787743,0.984749177051718,0.8972346786248132,0.4817710688759953,0.40557043653796754,0.5024190604084117,0,0,0,0,"[[275, 91, 12, 4, 3], [83, 1023, 258, 22, 15], [7, 285, 154, 19, 8], [8, 102, 111, 14, 12], [19, 44, 31, 17, 59]]",0.5639962216122008,15,val_qwk,10.666041374206543,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,Nadam,0.0001,100,5,0.5519431988041853,0.5000663864303425,0.4618713782240446,0.4639179914076614,0.45959433182738074,0.662177434213181,0.5848281016442451,0.966749133124829,0.8953662182361734,0.5340025416994962,0.4286150100675984,0.5297065304058172,0,0,0,0,"[[315, 46, 17, 4, 3], [170, 918, 268, 36, 9], [20, 273, 143, 30, 7], [13, 96, 98, 33, 7], [13, 28, 34, 27, 68]]",0.5855144022607508,48,val_qwk,16.042773723602295,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,Nadam,0.0001,100,5,0.5553064275037369,0.5144543680914433,0.45266912884323973,0.46167417612862593,0.45312321805188194,0.6619657634337162,0.5736173393124065,0.9511616687920998,0.9009715994020927,0.5268289177196275,0.424115303117353,0.5221623543844112,0,0,0,0,"[[300, 60, 20, 2, 3], [127, 936, 308, 24, 6], [13, 267, 163, 25, 5], [9, 99, 111, 22, 6], [15, 27, 42, 21, 65]]",0.5809282314707193,25,val_qwk,13.938856840133667,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,Nadam,0.0001,100,5,0.54745889387145,0.5028585051412087,0.4385404864616226,0.44604472287157326,0.43835242023855087,0.6523870894307411,0.5852017937219731,0.9646207926136575,0.9009715994020927,0.5057940830930258,0.40477535774276274,0.5095695868887677,0,0,0,0,"[[298, 71, 10, 3, 3], [134, 931, 309, 19, 8], [10, 284, 160, 15, 4], [10, 114, 102, 17, 4], [14, 35, 35, 27, 59]]",0.5705486956350169,11,val_qwk,12.948408126831055,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,Nadam,0.001,100,5,0.5485799701046338,0.530327242464415,0.4810043213059819,0.4883014083177487,0.4799597692977168,0.6724888069824743,0.5732436472346786,0.9406927447683386,0.906203288490284,0.5501121175564507,0.44591397419852263,0.5399389796219,0,0,0,0,"[[284, 74, 20, 3, 4], [96, 835, 409, 52, 9], [9, 185, 242, 31, 6], [4, 73, 123, 38, 9], [12, 27, 32, 30, 69]]",0.578920360771558,10,val_qwk,7.1793742179870605,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,Nadam,0.001,100,5,0.5605381165919282,0.5348082995150689,0.46353549125126714,0.47818170154412976,0.46592353693505706,0.6693297659959955,0.5590433482810164,0.9323131302278311,0.9103139013452914,0.5408964016831208,0.4397640437676643,0.5357923050207042,0,0,0,0,"[[273, 90, 14, 6, 2], [99, 920, 343, 31, 8], [8, 224, 213, 23, 5], [6, 81, 127, 28, 5], [13, 30, 36, 25, 66]]",0.5795768892769374,7,val_qwk,8.68519902229309,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,Nadam,0.001,100,5,0.5635276532137519,0.5414118751080079,0.4271730401767898,0.45287907367785196,0.4336362370771588,0.6573383983186935,0.5556801195814649,0.9248681884026948,0.906576980568012,0.5148520121237812,0.41091142942668546,0.5097341544277959,0,0,0,0,"[[241, 121, 15, 6, 2], [63, 1014, 306, 16, 2], [7, 267, 180, 15, 4], [4, 105, 123, 13, 2], [11, 31, 47, 21, 60]]",0.5863283075540955,7,val_qwk,10.815789937973022,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,Adamax,0.0001,100,5,0.5485799701046338,0.491289803282913,0.43443692881289503,0.4365259362466773,0.43183228250502054,0.652756448503998,0.5878176382660688,0.9686799302013477,0.8961136023916293,0.5049110754499277,0.40289870203264344,0.5170919585352503,0,0,0,0,"[[299, 71, 9, 3, 3], [166, 941, 268, 20, 6], [16, 283, 157, 11, 6], [11, 116, 102, 14, 4], [14, 33, 41, 25, 57]]",0.5640269350696531,72,val_qwk,18.31475591659546,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,Adamax,0.0001,100,5,0.5246636771300448,0.49333005035698835,0.43843828869971135,0.43918809957416355,0.4345163015840184,0.6467821721972042,0.6117339312406577,0.9790404380679061,0.8938714499252616,0.5051702376328244,0.39641903279604684,0.49950782952393097,0,0,0,0,"[[299, 63, 16, 4, 3], [174, 845, 346, 31, 5], [20, 244, 182, 24, 3], [11, 107, 108, 17, 4], [15, 25, 44, 25, 61]]",0.5547223957256738,32,val_qwk,13.010536432266235,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,Adamax,0.0001,100,5,0.5388639760837071,0.49663441153191334,0.4305980111629615,0.4349913796682334,0.4286251640808535,0.650854827601774,0.5904334828101644,0.9615166146764983,0.9013452914798207,0.5067165700429532,0.4029761387012124,0.5105776391596669,0,0,0,0,"[[301, 67, 12, 3, 2], [133, 904, 334, 25, 5], [13, 267, 171, 20, 2], [11, 103, 115, 13, 5], [17, 25, 46, 29, 53]]",0.5626721964638841,39,val_qwk,22.140814542770386,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,Adamax,0.001,100,5,0.5597907324364724,0.5146367325608612,0.44847066912122935,0.4611083950302783,0.4507276270406601,0.6605052013362341,0.5687593423019432,0.9489983705593834,0.9020926756352765,0.5265668054997639,0.4238875361443074,0.5286795903438052,0,0,0,0,"[[295, 72, 12, 2, 4], [124, 966, 272, 33, 6], [9, 283, 151, 26, 4], [8, 107, 109, 21, 2], [14, 30, 33, 28, 65]]",0.5933131330565844,35,val_qwk,10.840746641159058,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,Adamax,0.001,100,5,0.5519431988041853,0.5340380079255806,0.4351321080666458,0.4487364495630537,0.4365240147202444,0.6569687858858708,0.5665171898355755,0.9351146784664478,0.9110612855007474,0.5198803151113213,0.41627320516373445,0.5173007473134675,0,0,0,0,"[[286, 81, 15, 2, 1], [107, 941, 334, 17, 2], [12, 265, 180, 13, 3], [8, 94, 126, 17, 2], [15, 35, 34, 33, 53]]",0.5857986035276608,17,val_qwk,8.705302715301514,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,Adamax,0.001,100,5,0.5508221225710015,0.5379485366189141,0.4377067948958572,0.4568506515224463,0.4409749566577708,0.6577000876703831,0.5646487294469357,0.9260795421483244,0.9106875934230194,0.5234798720676347,0.41631345625565686,0.5063810315756191,0,0,0,0,"[[252, 102, 25, 4, 2], [78, 933, 372, 13, 5], [7, 237, 213, 14, 2], [4, 96, 127, 16, 4], [11, 31, 39, 29, 60]]",0.579865312353397,12,val_qwk,10.791569232940674,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs64
True,5,dataset_16,dsm_uncertainty,256,FUJITA,Adam,0.0001,100,5,0.5437219730941704,0.5109094931956947,0.4684026113250602,0.4755439121328758,0.46866266104664644,0.6580493960173219,0.5911808669656203,0.9669423863267844,0.8953662182361734,0.535145718427674,0.42529502719829704,0.515069380531214,0,0,0,0,"[[293, 66, 18, 3, 5], [157, 889, 308, 37, 10], [20, 255, 157, 34, 7], [11, 100, 96, 37, 3], [13, 21, 35, 22, 79]]",0.5953511313284455,21,val_qwk,8.194188117980957,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_uncertainty,128,FUJITA,Adam,0.0001,100,5,0.5119581464872944,0.4761599995961407,0.47278093965293777,0.46545959456944763,0.46752533312725014,0.6497105722201659,0.6345291479820628,1.0037299644598436,0.8863976083707026,0.5337752535043938,0.41731374703389446,0.5113802730274867,0,0,0,0,"[[299, 56, 20, 5, 5], [181, 777, 353, 77, 13], [26, 217, 163, 57, 10], [10, 77, 102, 45, 13], [14, 22, 25, 23, 86]]",0.5905593864256196,20,val_qwk,10.175902605056763,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_uncertainty,64,FUJITA,Adam,0.0001,100,5,0.5216741405082213,0.4972961768208298,0.46069177826809576,0.46016214703542724,0.4566740891262747,0.6523806851100356,0.6154708520179372,0.9862659267793141,0.8968609865470852,0.5228066223673837,0.41455075245198436,0.5139729638365172,0,0,0,0,"[[309, 52, 17, 3, 4], [177, 806, 366, 45, 7], [23, 218, 176, 50, 6], [10, 87, 110, 35, 5], [16, 31, 27, 26, 70]]",0.5949748649047504,11,val_qwk,10.674843072891235,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_uncertainty,256,FUJITA,Adam,0.001,100,5,0.5373692077727952,0.49220950389868223,0.4732105793654756,0.47267239043516246,0.4707871028735043,0.6591310301986579,0.601644245142003,0.9788495733740039,0.8931240657698056,0.5359076380129575,0.4273963943872523,0.524804430632469,0,0,0,0,"[[305, 55, 14, 4, 7], [151, 849, 336, 54, 11], [19, 239, 168, 35, 12], [6, 88, 105, 38, 10], [12, 27, 32, 21, 78]]",0.5826336801248994,10,val_qwk,5.869872808456421,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs256
True,5,dataset_16,dsm_uncertainty,128,FUJITA,Adam,0.001,100,5,0.570627802690583,0.493992133336977,0.47143417847213,0.47428435343636083,0.47103706710091664,0.6712463949598442,0.5732436472346786,0.9754076224304208,0.8931240657698056,0.5304067187078696,0.4384091855547062,0.529704327125168,0,0,0,0,"[[306, 53, 18, 4, 4], [127, 979, 243, 38, 14], [13, 276, 134, 38, 12], [9, 101, 95, 30, 12], [18, 28, 27, 19, 78]]",0.5834217448018364,10,val_qwk,7.2706992626190186,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs128
True,5,dataset_16,dsm_uncertainty,64,FUJITA,Adam,0.001,100,5,0.5317638266068759,0.5254190054132187,0.4472700421797507,0.4663828622937663,0.4509694278180539,0.6532952351661956,0.5852017937219731,0.9391023924141431,0.9091928251121076,0.5357035730039701,0.41998025177738163,0.5096045366198371,0,0,0,0,"[[249, 102, 26, 6, 2], [80, 863, 412, 40, 6], [11, 210, 213, 34, 5], [4, 74, 134, 29, 6], [12, 26, 31, 32, 69]]",0.5936593662016205,5,val_qwk,8.014823913574219,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs64
True,5,dataset_16,dsm_uncertainty,256,FUJITA,SGD,0.0001,100,5,0.48318385650224216,0.14499712651477514,0.21170666592508133,0.16994207719217752,0.19205868274750632,0.5148001265541984,0.7791479820627802,1.2169394824870603,0.8187593423019432,0.019672029311700756,0.018083444234940904,0.042965648267040024,0,0,0,0,"[[72, 313, 0, 0, 0], [180, 1221, 0, 0, 0], [68, 405, 0, 0, 0], [27, 220, 0, 0, 0], [20, 150, 0, 0, 0]]",0.028013390151338635,3,val_qwk,3.73425030708313,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_uncertainty,128,FUJITA,SGD,0.0001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,1.1232027663826183,0.844170403587444,0.0,0.0,,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.0,3,val_qwk,4.42602014541626,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.0001_bs128
