ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,SGD,0.0001,100,5,0.47197309417040356,0.1493984389462672,0.22286974980765129,0.1788399761321984,0.20287149724305883,0.5278023274864115,0.8150224215246636,0.015300342141780776,0,0,0,0,"[[113, 272, 0, 0, 0], [251, 1150, 0, 0, 0], [97, 376, 0, 0, 0], [47, 200, 0, 0, 0], [37, 133, 0, 0, 0]]",0.17917768117644756,22,val_f1,37.81843852996826,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,SGD,0.0001,100,5,0.47458893871449925,0.14871713752412288,0.22085523327493348,0.17755363151991024,0.20114948840605237,0.526043811261037,0.8082959641255605,0.015578196775796638,0,0,0,0,"[[105, 280, 0, 0, 0], [236, 1165, 0, 0, 0], [94, 379, 0, 0, 0], [42, 205, 0, 0, 0], [34, 136, 0, 0, 0]]",0.1801682710756249,13,val_f1,37.04358744621277,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,SGD,0.0001,100,5,0.4786995515695067,0.14992884902391365,0.2216720895093486,0.17850118831616874,0.20197530945478692,0.5273260777101869,0.8008221225710015,0.016773271387868105,0,0,0,0,"[[103, 282, 0, 0, 0], [223, 1178, 0, 0, 0], [87, 386, 0, 0, 0], [43, 204, 0, 0, 0], [31, 139, 0, 0, 0]]",0.1779895345919758,9,val_f1,44.93771815299988,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,SGD,0.001,100,5,0.4671150971599402,0.14460748291256764,0.21573977770979907,0.1730678764682267,0.1963382885995975,0.5206137381706328,0.820254110612855,0.003080887237667418,0,0,0,0,"[[99, 286, 0, 0, 0], [250, 1151, 0, 0, 0], [99, 374, 0, 0, 0], [39, 208, 0, 0, 0], [44, 126, 0, 0, 0]]",0.1796108383342426,7,val_f1,22.175652027130127,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,SGD,0.001,100,5,0.45739910313901344,0.1421211217050915,0.21165141781844135,0.16992627577181993,0.19267152718487723,0.5085373439933907,0.8172645739910314,0.03822367103697355,0,0,0,0,"[[98, 287, 0, 0, 0], [275, 1126, 0, 0, 0], [91, 382, 0, 0, 0], [34, 213, 0, 0, 0], [23, 147, 0, 0, 0]]",0.1793344120520856,14,val_f1,37.126948833465576,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,SGD,0.001,100,5,0.46263079222720477,0.14480537914365202,0.21515689164511437,0.17293149260484078,0.1959432073359689,0.5131120021919899,0.8112855007473841,0.040551189709071345,0,0,0,0,"[[102, 283, 0, 0, 0], [265, 1136, 0, 0, 0], [89, 384, 0, 0, 0], [36, 211, 0, 0, 0], [21, 149, 0, 0, 0]]",0.17905635918672164,7,val_f1,34.49051117897034,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.0001,100,5,0.44730941704035876,0.4360826825897378,0.30261414132822545,0.28200331424899316,0.2853122866395505,0.5588826493682827,0.7357997010463379,0.38953962273284004,0,0,0,0,"[[238, 136, 8, 2, 1], [481, 898, 20, 1, 1], [76, 374, 22, 1, 0], [18, 168, 49, 12, 0], [3, 76, 31, 33, 27]]",0.3316699350295541,24,val_f1,40.58027791976929,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.0001,100,5,0.413677130044843,0.40290532421359704,0.30125288771385084,0.2799316665295386,0.2816575861554812,0.5495445271676929,0.7742899850523169,0.39796093144651523,0,0,0,0,"[[249, 118, 14, 1, 3], [569, 787, 41, 3, 1], [91, 354, 25, 3, 0], [25, 150, 54, 14, 4], [5, 65, 37, 31, 32]]",0.33737814045380554,11,val_f1,35.56110119819641,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.0001,100,5,0.5429745889387145,0.4879209011691252,0.3314933627861163,0.3528511227435584,0.33451376216716294,0.6106644925325518,0.5930493273542601,0.4469969540396632,0,0,0,0,"[[149, 205, 21, 8, 2], [136, 1190, 67, 7, 1], [14, 397, 56, 4, 2], [5, 138, 82, 21, 1], [1, 46, 53, 33, 37]]",0.3893481822857166,38,val_f1,98.53991389274597,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.001,100,5,0.5844544095665172,0.5146055534436356,0.3811964002425389,0.40443037603992327,0.38529689550916424,0.6507545826109775,0.5437219730941704,0.4961747065800942,0,0,0,0,"[[214, 145, 16, 7, 3], [92, 1232, 68, 6, 3], [7, 402, 51, 13, 0], [1, 139, 87, 17, 3], [5, 44, 41, 30, 50]]",0.45980853884904427,53,val_f1,69.27798295021057,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.001,100,5,0.5908071748878924,0.564583053572696,0.39984000513289397,0.44127234379548,0.4104380316171765,0.6568997763503095,0.523542600896861,0.5323114060846963,0,0,0,0,"[[162, 196, 18, 5, 4], [32, 1233, 115, 17, 4], [3, 372, 88, 7, 3], [0, 118, 84, 35, 10], [2, 36, 39, 30, 63]]",0.4816023922187641,46,val_f1,82.34946918487549,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.001,100,5,0.570627802690583,0.5336691623985155,0.3373549001326194,0.3670053801877121,0.3410498278549182,0.6280465199577357,0.5586696562032885,0.4504119692585188,0,0,0,0,"[[118, 253, 11, 1, 2], [34, 1293, 61, 8, 5], [2, 407, 49, 13, 2], [0, 138, 81, 22, 6], [1, 57, 50, 17, 45]]",0.4293122757173274,21,val_f1,68.08131909370422,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.0001,100,5,0.5295216741405082,0.4712243817479019,0.3317259938157748,0.3499675865224464,0.33374635881870757,0.599893698159467,0.6132286995515696,0.43911950784134957,0,0,0,0,"[[154, 201, 19, 9, 2], [184, 1154, 56, 5, 2], [18, 406, 45, 4, 0], [4, 145, 73, 20, 5], [1, 55, 46, 24, 44]]",0.3917263037681981,37,val_f1,60.722304821014404,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.0001,100,5,0.48467862481315394,0.42430065615932905,0.2876850953307342,0.26974545397017125,0.2757378472024049,0.5660178543493958,0.6831091180866966,0.37278104225906394,0,0,0,0,"[[199, 169, 15, 1, 1], [324, 1051, 25, 0, 1], [33, 415, 24, 1, 0], [9, 175, 55, 8, 0], [1, 78, 42, 34, 15]]",0.3208269675915452,38,val_f1,83.45292139053345,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.0001,100,5,0.5452167414050823,0.4615172055855628,0.3397754864683525,0.35073082753866536,0.33959172210934874,0.6172217988951917,0.5926756352765321,0.46021193297899743,0,0,0,0,"[[195, 164, 16, 8, 2], [162, 1165, 63, 10, 1], [16, 400, 51, 4, 2], [5, 143, 79, 16, 4], [1, 46, 53, 38, 32]]",0.4171366871887737,30,val_f1,103.33655095100403,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.001,100,5,0.5747384155455905,0.503955078484596,0.3824669025628668,0.4150627323703196,0.39111417596141057,0.6463578773331502,0.5523168908819133,0.5071091046764624,0,0,0,0,"[[171, 175, 26, 9, 4], [57, 1197, 112, 27, 8], [3, 364, 84, 18, 4], [1, 106, 89, 38, 13], [2, 38, 44, 38, 48]]",0.4726517262150898,16,val_f1,37.12752437591553,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.001,100,5,0.5758594917787743,0.5249297640961903,0.36213716874036694,0.39542997176937716,0.369380099062347,0.6411634721474053,0.5429745889387145,0.49727669901426397,0,0,0,0,"[[164, 198, 19, 2, 2], [39, 1232, 115, 14, 1], [2, 375, 83, 11, 2], [1, 132, 86, 19, 9], [3, 41, 44, 39, 43]]",0.43656971493062163,33,val_f1,76.11619400978088,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.001,100,5,0.5747384155455905,0.4901887910985515,0.31637446767428246,0.32869999979282766,0.3145351403055627,0.6319364750869133,0.5631539611360239,0.4219710266219877,0,0,0,0,"[[148, 211, 20, 5, 1], [53, 1314, 28, 6, 0], [4, 421, 41, 6, 1], [1, 152, 71, 18, 5], [3, 55, 52, 43, 17]]",0.3618399304362095,6,val_f1,47.563151836395264,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.0001,100,5,0.5033632286995515,0.15698314413484693,0.21451801588846556,0.1723521331571896,0.19333129904489593,0.5189495637041168,0.7369207772795217,0.02798903912502304,0,0,0,0,"[[59, 326, 0, 0, 0], [113, 1288, 0, 0, 0], [26, 447, 0, 0, 0], [17, 230, 0, 0, 0], [13, 157, 0, 0, 0]]",0.18083772485014976,4,val_f1,21.249297857284546,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.0001,100,5,0.500373692077728,0.14902161634511915,0.20998544638801597,0.16656497389396413,0.18836889111170108,0.5144865313758374,0.7440209267563528,0.011312771037603198,0,0,0,0,"[[50, 335, 0, 0, 0], [112, 1289, 0, 0, 0], [28, 445, 0, 0, 0], [23, 224, 0, 0, 0], [16, 154, 0, 0, 0]]",0.17633837932927274,2,val_f1,23.92838740348816,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,Adamax,0.0001,100,5,0.48019431988041855,0.4247805759146351,0.28475478100514967,0.2629318573153248,0.2709886891043121,0.5635369172681346,0.6995515695067265,0.35329987227778914,0,0,0,0,"[[202, 165, 14, 4, 0], [339, 1043, 18, 0, 1], [44, 411, 18, 0, 0], [15, 178, 47, 7, 0], [1, 79, 44, 31, 15]]",0.3020019569101017,44,val_f1,115.26390266418457,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.001,100,5,0.5825859491778774,0.5135729755652657,0.36821190636181406,0.39039903036065593,0.37151957547787245,0.6469936037545396,0.5504484304932735,0.4798476769834732,0,0,0,0,"[[204, 151, 20, 8, 2], [92, 1243, 55, 8, 3], [4, 407, 56, 5, 1], [2, 149, 82, 13, 1], [0, 48, 46, 33, 43]]",0.42676783792838113,44,val_f1,61.835410833358765,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.001,100,5,0.5863228699551569,0.556455346873084,0.36995382577191427,0.40792004791401554,0.3785086243934947,0.6517076531971847,0.5269058295964125,0.5163562417747312,0,0,0,0,"[[149, 202, 24, 9, 1], [33, 1255, 97, 16, 0], [2, 363, 93, 14, 1], [0, 112, 98, 29, 8], [2, 32, 57, 36, 43]]",0.45912335466275167,42,val_f1,79.47855806350708,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128
